time,type,city,epa_app
2016/5/1,汰舊,嘉義市,363
2016/5/1,汰舊,金門縣,35
2016/5/1,汰舊,連江縣,2
2016/5/1,新購,台北市,87
2016/5/1,新購,新北市,206
2016/5/1,新購,桃園市,285
2016/5/1,新購,台中市,20
2016/5/1,新購,台南市,1
2016/5/1,新購,高雄市,0
2016/5/1,新購,宜蘭縣,3
2016/5/1,新購,新竹縣,13
2016/5/1,新購,苗栗縣,2
2016/5/1,新購,彰化縣,5
2016/5/1,新購,南投縣,20
2016/5/1,新購,雲林縣,10
2016/5/1,新購,嘉義縣,1
2016/5/1,新購,屏東縣,3
2016/5/1,新購,台東縣,0
2016/5/1,新購,花蓮縣,163
2016/5/1,新購,澎湖縣,0
2016/5/1,新購,基隆市,7
2016/5/1,新購,新竹市,7
2016/5/1,新購,嘉義市,3
2016/5/1,新購,金門縣,1
2016/5/1,新購,連江縣,0
2016/5/1,汰舊換新,台北市,11
2016/5/1,汰舊換新,新北市,16
2016/5/1,汰舊換新,桃園市,45
2016/5/1,汰舊換新,台中市,41
2016/5/1,汰舊換新,台南市,14
2016/5/1,汰舊換新,高雄市,1
2016/5/1,汰舊換新,宜蘭縣,0
2016/5/1,汰舊換新,新竹縣,1
2016/5/1,汰舊換新,苗栗縣,0
2016/5/1,汰舊換新,彰化縣,1
2016/5/1,汰舊換新,南投縣,1
2016/5/1,汰舊換新,雲林縣,6
2016/5/1,汰舊換新,嘉義縣,1
2016/5/1,汰舊換新,屏東縣,0
2016/5/1,汰舊換新,台東縣,0
2016/5/1,汰舊換新,花蓮縣,29
2016/5/1,汰舊換新,澎湖縣,1
2016/5/1,汰舊換新,基隆市,1
2016/5/1,汰舊換新,新竹市,1
2016/5/1,汰舊換新,嘉義市,3
2016/5/1,汰舊換新,金門縣,1
2016/5/1,汰舊換新,連江縣,0
2016/6/1,汰舊,台北市,875
2016/6/1,汰舊,新北市,1858
2016/6/1,汰舊,桃園市,1165
2016/6/1,汰舊,台中市,2183
2016/6/1,汰舊,台南市,3096
2016/6/1,汰舊,高雄市,4704
2016/6/1,汰舊,宜蘭縣,330
2016/6/1,汰舊,新竹縣,168
2016/6/1,汰舊,苗栗縣,360
2016/6/1,汰舊,彰化縣,517
2016/6/1,汰舊,南投縣,399
2016/6/1,汰舊,雲林縣,640
2016/6/1,汰舊,嘉義縣,742
2016/6/1,汰舊,屏東縣,247
2016/6/1,汰舊,台東縣,166
2016/6/1,汰舊,花蓮縣,157
2016/6/1,汰舊,澎湖縣,55
2016/6/1,汰舊,基隆市,77
2016/6/1,汰舊,新竹市,120
2016/6/1,汰舊,嘉義市,318
2016/6/1,汰舊,金門縣,31
2016/6/1,汰舊,連江縣,1
2016/6/1,新購,台北市,57
2016/6/1,新購,新北市,177
2016/6/1,新購,桃園市,226
2016/6/1,新購,台中市,94
2016/6/1,新購,台南市,4
2016/6/1,新購,高雄市,0
2016/6/1,新購,宜蘭縣,5
2016/6/1,新購,新竹縣,4
2016/6/1,新購,苗栗縣,2
2016/6/1,新購,彰化縣,3
2016/6/1,新購,南投縣,1
2016/6/1,新購,雲林縣,16
2016/6/1,新購,嘉義縣,5
2016/6/1,新購,屏東縣,0
2016/6/1,新購,台東縣,4
2016/6/1,新購,花蓮縣,37
2016/6/1,新購,澎湖縣,0
2016/6/1,新購,基隆市,3
2016/6/1,新購,新竹市,14
2016/6/1,新購,嘉義市,1
2016/6/1,新購,金門縣,302
2016/6/1,新購,連江縣,0
2016/6/1,汰舊換新,台北市,15
2016/6/1,汰舊換新,新北市,17
2016/6/1,汰舊換新,桃園市,46
2016/6/1,汰舊換新,台中市,38
2016/6/1,汰舊換新,台南市,5
2016/6/1,汰舊換新,高雄市,0
2016/6/1,汰舊換新,宜蘭縣,0
2016/6/1,汰舊換新,新竹縣,2
2016/6/1,汰舊換新,苗栗縣,0
2016/6/1,汰舊換新,彰化縣,2
2016/6/1,汰舊換新,南投縣,3
2016/6/1,汰舊換新,雲林縣,9
2016/6/1,汰舊換新,嘉義縣,0
2016/6/1,汰舊換新,屏東縣,0
2016/6/1,汰舊換新,台東縣,6
2016/6/1,汰舊換新,花蓮縣,15
2016/6/1,汰舊換新,澎湖縣,0
2016/6/1,汰舊換新,基隆市,0
2016/6/1,汰舊換新,新竹市,1
2016/6/1,汰舊換新,嘉義市,1
2016/6/1,汰舊換新,金門縣,2
2016/6/1,汰舊換新,連江縣,0
2016/7/1,汰舊,台北市,843
2016/7/1,汰舊,新北市,2102
2016/7/1,汰舊,桃園市,1454
2016/7/1,汰舊,台中市,1462
2016/7/1,汰舊,台南市,3558
2016/7/1,汰舊,高雄市,6436
2016/7/1,汰舊,宜蘭縣,386
2016/7/1,汰舊,新竹縣,200
2016/7/1,汰舊,苗栗縣,346
2016/7/1,汰舊,彰化縣,2388
2016/7/1,汰舊,南投縣,379
2016/7/1,汰舊,雲林縣,566
2016/7/1,汰舊,嘉義縣,414
2016/7/1,汰舊,屏東縣,254
2016/7/1,汰舊,台東縣,173
2016/7/1,汰舊,花蓮縣,199
2016/7/1,汰舊,澎湖縣,71
2016/7/1,汰舊,基隆市,128
2016/7/1,汰舊,新竹市,152
2016/7/1,汰舊,嘉義市,695
2016/7/1,汰舊,金門縣,34
2016/7/1,汰舊,連江縣,1
2016/7/1,新購,台北市,35
2016/7/1,新購,新北市,162
2016/7/1,新購,桃園市,282
2016/7/1,新購,台中市,47
2016/7/1,新購,台南市,1
2016/7/1,新購,高雄市,9
2016/7/1,新購,宜蘭縣,2
2016/7/1,新購,新竹縣,3
2016/7/1,新購,苗栗縣,0
2016/7/1,新購,彰化縣,1
2016/7/1,新購,南投縣,3
2016/7/1,新購,雲林縣,9
2016/7/1,新購,嘉義縣,0
2016/7/1,新購,屏東縣,102
2016/7/1,新購,台東縣,46
2016/7/1,新購,花蓮縣,160
2016/7/1,新購,澎湖縣,0
2016/7/1,新購,基隆市,3
2016/7/1,新購,新竹市,3
2016/7/1,新購,嘉義市,1
2016/7/1,新購,金門縣,12
2016/7/1,新購,連江縣,0
2016/7/1,汰舊換新,台北市,10
2016/7/1,汰舊換新,新北市,13
2016/7/1,汰舊換新,桃園市,60
2016/7/1,汰舊換新,台中市,15
2016/7/1,汰舊換新,台南市,14
2016/7/1,汰舊換新,高雄市,10
2016/7/1,汰舊換新,宜蘭縣,1
2016/7/1,汰舊換新,新竹縣,0
2016/7/1,汰舊換新,苗栗縣,1
2016/7/1,汰舊換新,彰化縣,1
2016/7/1,汰舊換新,南投縣,0
2016/7/1,汰舊換新,雲林縣,7
2016/7/1,汰舊換新,嘉義縣,0
2016/7/1,汰舊換新,屏東縣,2
2016/7/1,汰舊換新,台東縣,22
2016/7/1,汰舊換新,花蓮縣,8
2016/7/1,汰舊換新,澎湖縣,0
2016/7/1,汰舊換新,基隆市,0
2016/7/1,汰舊換新,新竹市,2
2016/7/1,汰舊換新,嘉義市,1
2016/7/1,汰舊換新,金門縣,0
2016/7/1,汰舊換新,連江縣,0
2016/8/1,汰舊,台北市,865
2016/8/1,汰舊,新北市,1940
2016/8/1,汰舊,桃園市,1258
2016/8/1,汰舊,台中市,1600
2016/8/1,汰舊,台南市,4565
2016/8/1,汰舊,高雄市,9002
2016/8/1,汰舊,宜蘭縣,330
2016/8/1,汰舊,新竹縣,190
2016/8/1,汰舊,苗栗縣,329
2016/8/1,汰舊,彰化縣,850
2016/8/1,汰舊,南投縣,297
2016/8/1,汰舊,雲林縣,411
2016/8/1,汰舊,嘉義縣,529
2016/8/1,汰舊,屏東縣,583
2016/8/1,汰舊,台東縣,120
2016/8/1,汰舊,花蓮縣,212
2016/8/1,汰舊,澎湖縣,47
2016/8/1,汰舊,基隆市,125
2016/8/1,汰舊,新竹市,180
2016/8/1,汰舊,嘉義市,114
2016/8/1,汰舊,金門縣,28
2016/8/1,汰舊,連江縣,1
2016/8/1,新購,台北市,99
2016/8/1,新購,新北市,221
2016/8/1,新購,桃園市,229
2016/8/1,新購,台中市,271
2016/8/1,新購,台南市,7
2016/8/1,新購,高雄市,0
2016/8/1,新購,宜蘭縣,0
2016/8/1,新購,新竹縣,3
2016/8/1,新購,苗栗縣,2
2016/8/1,新購,彰化縣,7
2016/8/1,新購,南投縣,3
2016/8/1,新購,雲林縣,26
2016/8/1,新購,嘉義縣,1
2016/8/1,新購,屏東縣,1
2016/8/1,新購,台東縣,56
2016/8/1,新購,花蓮縣,22
2016/8/1,新購,澎湖縣,2
2016/8/1,新購,基隆市,7
2016/8/1,新購,新竹市,9
2016/8/1,新購,嘉義市,3
2016/8/1,新購,金門縣,2
2016/8/1,新購,連江縣,0
2016/8/1,汰舊換新,台北市,19
2016/8/1,汰舊換新,新北市,5
2016/8/1,汰舊換新,桃園市,50
2016/8/1,汰舊換新,台中市,65
2016/8/1,汰舊換新,台南市,5
2016/8/1,汰舊換新,高雄市,1
2016/8/1,汰舊換新,宜蘭縣,1
2016/8/1,汰舊換新,新竹縣,1
2016/8/1,汰舊換新,苗栗縣,0
2016/8/1,汰舊換新,彰化縣,2
2016/8/1,汰舊換新,南投縣,2
2016/8/1,汰舊換新,雲林縣,10
2016/8/1,汰舊換新,嘉義縣,0
2016/8/1,汰舊換新,屏東縣,0
2016/8/1,汰舊換新,台東縣,4
2016/8/1,汰舊換新,花蓮縣,52
2016/8/1,汰舊換新,澎湖縣,0
2016/8/1,汰舊換新,基隆市,0
2016/8/1,汰舊換新,新竹市,2
2016/8/1,汰舊換新,嘉義市,2
2016/8/1,汰舊換新,金門縣,1
2016/8/1,汰舊換新,連江縣,0
2016/9/1,汰舊,台北市,768
2016/9/1,汰舊,新北市,1571
2016/9/1,汰舊,桃園市,1087
2016/9/1,汰舊,台中市,1657
2016/9/1,汰舊,台南市,2654
2016/9/1,汰舊,高雄市,5391
2016/9/1,汰舊,宜蘭縣,304
2016/9/1,汰舊,新竹縣,165
2016/9/1,汰舊,苗栗縣,239
2016/9/1,汰舊,彰化縣,944
2016/9/1,汰舊,南投縣,467
2016/9/1,汰舊,雲林縣,554
2016/9/1,汰舊,嘉義縣,485
2016/9/1,汰舊,屏東縣,1565
2016/9/1,汰舊,台東縣,127
2016/9/1,汰舊,花蓮縣,144
2016/9/1,汰舊,澎湖縣,45
2016/9/1,汰舊,基隆市,85
2016/9/1,汰舊,新竹市,116
2016/9/1,汰舊,嘉義市,260
2016/9/1,汰舊,金門縣,31
2016/9/1,汰舊,連江縣,0
2016/9/1,新購,台北市,65
2016/9/1,新購,新北市,30
2016/9/1,新購,桃園市,179
2016/9/1,新購,台中市,207
2016/9/1,新購,台南市,3
2016/9/1,新購,高雄市,0
2016/9/1,新購,宜蘭縣,2
2016/9/1,新購,新竹縣,7
2016/9/1,新購,苗栗縣,2
2016/9/1,新購,彰化縣,7
2016/9/1,新購,南投縣,2
2016/9/1,新購,雲林縣,21
2016/9/1,新購,嘉義縣,0
2016/9/1,新購,屏東縣,6
2016/9/1,新購,台東縣,39
2016/9/1,新購,花蓮縣,22
2016/9/1,新購,澎湖縣,1
2016/9/1,新購,基隆市,4
2016/9/1,新購,新竹市,11
2016/9/1,新購,嘉義市,7
2016/9/1,新購,金門縣,0
2016/9/1,新購,連江縣,0
2016/9/1,汰舊換新,台北市,14
2016/9/1,汰舊換新,新北市,16
2016/9/1,汰舊換新,桃園市,48
2016/9/1,汰舊換新,台中市,90
2016/9/1,汰舊換新,台南市,3
2016/9/1,汰舊換新,高雄市,7
2016/9/1,汰舊換新,宜蘭縣,0
2016/9/1,汰舊換新,新竹縣,0
2016/9/1,汰舊換新,苗栗縣,0
2016/9/1,汰舊換新,彰化縣,2
2016/9/1,汰舊換新,南投縣,0
2016/9/1,汰舊換新,雲林縣,9
2016/9/1,汰舊換新,嘉義縣,1
2016/9/1,汰舊換新,屏東縣,7
2016/9/1,汰舊換新,台東縣,16
2016/9/1,汰舊換新,花蓮縣,4
2016/9/1,汰舊換新,澎湖縣,1
2016/9/1,汰舊換新,基隆市,0
2016/9/1,汰舊換新,新竹市,1
2016/9/1,汰舊換新,嘉義市,1
2016/9/1,汰舊換新,金門縣,1
2016/9/1,汰舊換新,連江縣,0
2016/10/1,汰舊,台北市,885
2016/10/1,汰舊,新北市,1899
2016/10/1,汰舊,桃園市,1402
2016/10/1,汰舊,台中市,2096
2016/10/1,汰舊,台南市,3911
2016/10/1,汰舊,高雄市,5469
2016/10/1,汰舊,宜蘭縣,336
2016/10/1,汰舊,新竹縣,162
2016/10/1,汰舊,苗栗縣,366
2016/10/1,汰舊,彰化縣,1232
2016/10/1,汰舊,南投縣,242
2016/10/1,汰舊,雲林縣,780
2016/10/1,汰舊,嘉義縣,486
2016/10/1,汰舊,屏東縣,646
2016/10/1,汰舊,台東縣,160
2016/10/1,汰舊,花蓮縣,247
2016/10/1,汰舊,澎湖縣,63
2016/10/1,汰舊,基隆市,100
2016/10/1,汰舊,新竹市,202
2016/10/1,汰舊,嘉義市,391
2016/10/1,汰舊,金門縣,42
2016/10/1,汰舊,連江縣,3
2016/10/1,新購,台北市,244
2016/10/1,新購,新北市,19
2016/10/1,新購,桃園市,431
2016/10/1,新購,台中市,256
2016/10/1,新購,台南市,13
2016/10/1,新購,高雄市,15
2016/10/1,新購,宜蘭縣,2
2016/10/1,新購,新竹縣,8
2016/10/1,新購,苗栗縣,14
2016/10/1,新購,彰化縣,1
2016/10/1,新購,南投縣,2
2016/10/1,新購,雲林縣,10
2016/10/1,新購,嘉義縣,0
2016/10/1,新購,屏東縣,3
2016/10/1,新購,台東縣,7
2016/10/1,新購,花蓮縣,12
2016/10/1,新購,澎湖縣,1
2016/10/1,新購,基隆市,15
2016/10/1,新購,新竹市,2
2016/10/1,新購,嘉義市,2
2016/10/1,新購,金門縣,0
2016/10/1,新購,連江縣,0
2016/10/1,汰舊換新,台北市,58
2016/10/1,汰舊換新,新北市,35
2016/10/1,汰舊換新,桃園市,81
2016/10/1,汰舊換新,台中市,93
2016/10/1,汰舊換新,台南市,20
2016/10/1,汰舊換新,高雄市,10
2016/10/1,汰舊換新,宜蘭縣,3
2016/10/1,汰舊換新,新竹縣,0
2016/10/1,汰舊換新,苗栗縣,2
2016/10/1,汰舊換新,彰化縣,2
2016/10/1,汰舊換新,南投縣,5
2016/10/1,汰舊換新,雲林縣,26
2016/10/1,汰舊換新,嘉義縣,2
2016/10/1,汰舊換新,屏東縣,1
2016/10/1,汰舊換新,台東縣,6
2016/10/1,汰舊換新,花蓮縣,28
2016/10/1,汰舊換新,澎湖縣,0
2016/10/1,汰舊換新,基隆市,1
2016/10/1,汰舊換新,新竹市,1
2016/10/1,汰舊換新,嘉義市,3
2016/10/1,汰舊換新,金門縣,0
2016/10/1,汰舊換新,連江縣,0
2016/11/1,汰舊,台北市,1030
2016/11/1,汰舊,新北市,2057
2016/11/1,汰舊,桃園市,1542
2016/11/1,汰舊,台中市,2388
2016/11/1,汰舊,台南市,5061
2016/11/1,汰舊,高雄市,5945
2016/11/1,汰舊,宜蘭縣,357
2016/11/1,汰舊,新竹縣,157
2016/11/1,汰舊,苗栗縣,374
2016/11/1,汰舊,彰化縣,1226
2016/11/1,汰舊,南投縣,105
2016/11/1,汰舊,雲林縣,899
2016/11/1,汰舊,嘉義縣,630
2016/11/1,汰舊,屏東縣,390
2016/11/1,汰舊,台東縣,130
2016/11/1,汰舊,花蓮縣,178
2016/11/1,汰舊,澎湖縣,48
2016/11/1,汰舊,基隆市,127
2016/11/1,汰舊,新竹市,184
2016/11/1,汰舊,嘉義市,18
2016/11/1,汰舊,金門縣,48
2016/11/1,汰舊,連江縣,1
2016/11/1,新購,台北市,153
2016/11/1,新購,新北市,0
2016/11/1,新購,桃園市,659
2016/11/1,新購,台中市,298
2016/11/1,新購,台南市,20
2016/11/1,新購,高雄市,0
2016/11/1,新購,宜蘭縣,22
2016/11/1,新購,新竹縣,59
2016/11/1,新購,苗栗縣,6
2016/11/1,新購,彰化縣,43
2016/11/1,新購,南投縣,10
2016/11/1,新購,雲林縣,83
2016/11/1,新購,嘉義縣,5
2016/11/1,新購,屏東縣,3
2016/11/1,新購,台東縣,54
2016/11/1,新購,花蓮縣,563
2016/11/1,新購,澎湖縣,311
2016/11/1,新購,基隆市,10
2016/11/1,新購,新竹市,73
2016/11/1,新購,嘉義市,8
2016/11/1,新購,金門縣,2
2016/11/1,新購,連江縣,0
2016/11/1,汰舊換新,台北市,43
2016/11/1,汰舊換新,新北市,91
2016/11/1,汰舊換新,桃園市,168
2016/11/1,汰舊換新,台中市,99
2016/11/1,汰舊換新,台南市,33
2016/11/1,汰舊換新,高雄市,2
2016/11/1,汰舊換新,宜蘭縣,10
2016/11/1,汰舊換新,新竹縣,0
2016/11/1,汰舊換新,苗栗縣,0
2016/11/1,汰舊換新,彰化縣,15
2016/11/1,汰舊換新,南投縣,1
2016/11/1,汰舊換新,雲林縣,47
2016/11/1,汰舊換新,嘉義縣,1
2016/11/1,汰舊換新,屏東縣,3
2016/11/1,汰舊換新,台東縣,25
2016/11/1,汰舊換新,花蓮縣,0
2016/11/1,汰舊換新,澎湖縣,0
2016/11/1,汰舊換新,基隆市,1
2016/11/1,汰舊換新,新竹市,14
2016/11/1,汰舊換新,嘉義市,6
2016/11/1,汰舊換新,金門縣,0
2016/11/1,汰舊換新,連江縣,0
2016/12/1,汰舊,台北市,914
2016/12/1,汰舊,新北市,2198
2016/12/1,汰舊,桃園市,1401
2016/12/1,汰舊,台中市,1809
2016/12/1,汰舊,台南市,8229
2016/12/1,汰舊,高雄市,16544
2016/12/1,汰舊,宜蘭縣,479
2016/12/1,汰舊,新竹縣,187
2016/12/1,汰舊,苗栗縣,345
2016/12/1,汰舊,彰化縣,1158
2016/12/1,汰舊,南投縣,420
2016/12/1,汰舊,雲林縣,1157
2016/12/1,汰舊,嘉義縣,423
2016/12/1,汰舊,屏東縣,1332
2016/12/1,汰舊,台東縣,289
2016/12/1,汰舊,花蓮縣,184
2016/12/1,汰舊,澎湖縣,71
2016/12/1,汰舊,基隆市,147
2016/12/1,汰舊,新竹市,216
2016/12/1,汰舊,嘉義市,0
2016/12/1,汰舊,金門縣,36
2016/12/1,汰舊,連江縣,3
2016/12/1,新購,台北市,164
2016/12/1,新購,新北市,64
2016/12/1,新購,桃園市,983
2016/12/1,新購,台中市,319
2016/12/1,新購,台南市,189
2016/12/1,新購,高雄市,122
2016/12/1,新購,宜蘭縣,20
2016/12/1,新購,新竹縣,38
2016/12/1,新購,苗栗縣,8
2016/12/1,新購,彰化縣,13
2016/12/1,新購,南投縣,15
2016/12/1,新購,雲林縣,79
2016/12/1,新購,嘉義縣,3
2016/12/1,新購,屏東縣,301
2016/12/1,新購,台東縣,82
2016/12/1,新購,花蓮縣,43
2016/12/1,新購,澎湖縣,2
2016/12/1,新購,基隆市,13
2016/12/1,新購,新竹市,22
2016/12/1,新購,嘉義市,8
2016/12/1,新購,金門縣,31
2016/12/1,新購,連江縣,0
2016/12/1,汰舊換新,台北市,46
2016/12/1,汰舊換新,新北市,35
2016/12/1,汰舊換新,桃園市,104
2016/12/1,汰舊換新,台中市,153
2016/12/1,汰舊換新,台南市,117
2016/12/1,汰舊換新,高雄市,233
2016/12/1,汰舊換新,宜蘭縣,9
2016/12/1,汰舊換新,新竹縣,11
2016/12/1,汰舊換新,苗栗縣,0
2016/12/1,汰舊換新,彰化縣,18
2016/12/1,汰舊換新,南投縣,2
2016/12/1,汰舊換新,雲林縣,38
2016/12/1,汰舊換新,嘉義縣,3
2016/12/1,汰舊換新,屏東縣,0
2016/12/1,汰舊換新,台東縣,19
2016/12/1,汰舊換新,花蓮縣,0
2016/12/1,汰舊換新,澎湖縣,1
2016/12/1,汰舊換新,基隆市,0
2016/12/1,汰舊換新,新竹市,3
2016/12/1,汰舊換新,嘉義市,10
2016/12/1,汰舊換新,金門縣,0
2016/12/1,汰舊換新,連江縣,0
2017/1/1,汰舊,台北市,77
2017/1/1,汰舊,新北市,1015
2017/1/1,汰舊,桃園市,475
2017/1/1,汰舊,台中市,628
2017/1/1,汰舊,台南市,6336
2017/1/1,汰舊,高雄市,0
2017/1/1,汰舊,宜蘭縣,253
2017/1/1,汰舊,新竹縣,162
2017/1/1,汰舊,苗栗縣,104
2017/1/1,汰舊,彰化縣,965
2017/1/1,汰舊,南投縣,4
2017/1/1,汰舊,雲林縣,154
2017/1/1,汰舊,嘉義縣,984
2017/1/1,汰舊,屏東縣,1072
2017/1/1,汰舊,台東縣,97
2017/1/1,汰舊,花蓮縣,316
2017/1/1,汰舊,澎湖縣,30
2017/1/1,汰舊,基隆市,35
2017/1/1,汰舊,新竹市,121
2017/1/1,汰舊,嘉義市,0
2017/1/1,汰舊,金門縣,0
2017/1/1,汰舊,連江縣,0
2017/1/1,新購,台北市,44
2017/1/1,新購,新北市,267
2017/1/1,新購,桃園市,212
2017/1/1,新購,台中市,142
2017/1/1,新購,台南市,94
2017/1/1,新購,高雄市,0
2017/1/1,新購,宜蘭縣,2
2017/1/1,新購,新竹縣,0
2017/1/1,新購,苗栗縣,1
2017/1/1,新購,彰化縣,1
2017/1/1,新購,南投縣,9
2017/1/1,新購,雲林縣,4
2017/1/1,新購,嘉義縣,2
2017/1/1,新購,屏東縣,0
2017/1/1,新購,台東縣,0
2017/1/1,新購,花蓮縣,0
2017/1/1,新購,澎湖縣,0
2017/1/1,新購,基隆市,0
2017/1/1,新購,新竹市,7
2017/1/1,新購,嘉義市,8
2017/1/1,新購,金門縣,0
2017/1/1,新購,連江縣,0
2017/1/1,汰舊換新,台北市,11
2017/1/1,汰舊換新,新北市,23
2017/1/1,汰舊換新,桃園市,76
2017/1/1,汰舊換新,台中市,56
2017/1/1,汰舊換新,台南市,69
2017/1/1,汰舊換新,高雄市,0
2017/1/1,汰舊換新,宜蘭縣,1
2017/1/1,汰舊換新,新竹縣,0
2017/1/1,汰舊換新,苗栗縣,0
2017/1/1,汰舊換新,彰化縣,0
2017/1/1,汰舊換新,南投縣,1
2017/1/1,汰舊換新,雲林縣,12
2017/1/1,汰舊換新,嘉義縣,0
2017/1/1,汰舊換新,屏東縣,0
2017/1/1,汰舊換新,台東縣,0
2017/1/1,汰舊換新,花蓮縣,0
2017/1/1,汰舊換新,澎湖縣,0
2017/1/1,汰舊換新,基隆市,0
2017/1/1,汰舊換新,新竹市,2
2017/1/1,汰舊換新,嘉義市,1
2017/1/1,汰舊換新,金門縣,0
2017/1/1,汰舊換新,連江縣,0
2017/2/1,汰舊,台北市,588
2017/2/1,汰舊,新北市,763
2017/2/1,汰舊,桃園市,33
2017/2/1,汰舊,台中市,2608
2017/2/1,汰舊,台南市,1019
2017/2/1,汰舊,高雄市,304
2017/2/1,汰舊,宜蘭縣,249
2017/2/1,汰舊,新竹縣,125
2017/2/1,汰舊,苗栗縣,146
2017/2/1,汰舊,彰化縣,707
2017/2/1,汰舊,南投縣,92
2017/2/1,汰舊,雲林縣,284
2017/2/1,汰舊,嘉義縣,0
2017/2/1,汰舊,屏東縣,0
2017/2/1,汰舊,台東縣,123
2017/2/1,汰舊,花蓮縣,171
2017/2/1,汰舊,澎湖縣,60
2017/2/1,汰舊,基隆市,96
2017/2/1,汰舊,新竹市,75
2017/2/1,汰舊,嘉義市,674
2017/2/1,汰舊,金門縣,6
2017/2/1,汰舊,連江縣,2
2017/2/1,新購,台北市,3
2017/2/1,新購,新北市,218
2017/2/1,新購,桃園市,0
2017/2/1,新購,台中市,169
2017/2/1,新購,台南市,128
2017/2/1,新購,高雄市,0
2017/2/1,新購,宜蘭縣,0
2017/2/1,新購,新竹縣,0
2017/2/1,新購,苗栗縣,0
2017/2/1,新購,彰化縣,0
2017/2/1,新購,南投縣,1
