time,type,city,epa_app
2019/5/1,汰舊換新,澎湖縣,0
2019/5/1,汰舊換新,基隆市,1
2019/5/1,汰舊換新,新竹市,19
2019/5/1,汰舊換新,嘉義市,4
2019/5/1,汰舊換新,金門縣,0
2019/5/1,汰舊換新,連江縣,0
2019/6/1,汰舊,台北市,201
2019/6/1,汰舊,新北市,712
2019/6/1,汰舊,桃園市,399
2019/6/1,汰舊,台中市,781
2019/6/1,汰舊,台南市,563
2019/6/1,汰舊,高雄市,1149
2019/6/1,汰舊,宜蘭縣,132
2019/6/1,汰舊,新竹縣,65
2019/6/1,汰舊,苗栗縣,166
2019/6/1,汰舊,彰化縣,384
2019/6/1,汰舊,南投縣,280
2019/6/1,汰舊,雲林縣,267
2019/6/1,汰舊,嘉義縣,108
2019/6/1,汰舊,屏東縣,448
2019/6/1,汰舊,台東縣,0
2019/6/1,汰舊,花蓮縣,25
2019/6/1,汰舊,澎湖縣,26
2019/6/1,汰舊,基隆市,24
2019/6/1,汰舊,新竹市,48
2019/6/1,汰舊,嘉義市,53
2019/6/1,汰舊,金門縣,24
2019/6/1,汰舊,連江縣,0
2019/6/1,新購,台北市,620
2019/6/1,新購,新北市,1000
2019/6/1,新購,桃園市,5278
2019/6/1,新購,台中市,750
2019/6/1,新購,台南市,540
2019/6/1,新購,高雄市,450
2019/6/1,新購,宜蘭縣,112
2019/6/1,新購,新竹縣,243
2019/6/1,新購,苗栗縣,49
2019/6/1,新購,彰化縣,306
2019/6/1,新購,南投縣,70
2019/6/1,新購,雲林縣,187
2019/6/1,新購,嘉義縣,149
2019/6/1,新購,屏東縣,230
2019/6/1,新購,台東縣,90
2019/6/1,新購,花蓮縣,92
2019/6/1,新購,澎湖縣,3
2019/6/1,新購,基隆市,22
2019/6/1,新購,新竹市,118
2019/6/1,新購,嘉義市,70
2019/6/1,新購,金門縣,6
2019/6/1,新購,連江縣,0
2019/6/1,汰舊換新,台北市,45
2019/6/1,汰舊換新,新北市,278
2019/6/1,汰舊換新,桃園市,324
2019/6/1,汰舊換新,台中市,164
2019/6/1,汰舊換新,台南市,64
2019/6/1,汰舊換新,高雄市,371
2019/6/1,汰舊換新,宜蘭縣,9
2019/6/1,汰舊換新,新竹縣,13
2019/6/1,汰舊換新,苗栗縣,1
2019/6/1,汰舊換新,彰化縣,28
2019/6/1,汰舊換新,南投縣,27
2019/6/1,汰舊換新,雲林縣,24
2019/6/1,汰舊換新,嘉義縣,10
2019/6/1,汰舊換新,屏東縣,35
2019/6/1,汰舊換新,台東縣,16
2019/6/1,汰舊換新,花蓮縣,3
2019/6/1,汰舊換新,澎湖縣,0
2019/6/1,汰舊換新,基隆市,1
2019/6/1,汰舊換新,新竹市,5
2019/6/1,汰舊換新,嘉義市,5
2019/6/1,汰舊換新,金門縣,2
2019/6/1,汰舊換新,連江縣,0
2019/7/1,汰舊,台北市,364
2019/7/1,汰舊,新北市,933
2019/7/1,汰舊,桃園市,464
2019/7/1,汰舊,台中市,991
2019/7/1,汰舊,台南市,308
2019/7/1,汰舊,高雄市,1130
2019/7/1,汰舊,宜蘭縣,196
2019/7/1,汰舊,新竹縣,124
2019/7/1,汰舊,苗栗縣,217
2019/7/1,汰舊,彰化縣,531
2019/7/1,汰舊,南投縣,320
2019/7/1,汰舊,雲林縣,255
2019/7/1,汰舊,嘉義縣,149
2019/7/1,汰舊,屏東縣,366
2019/7/1,汰舊,台東縣,69
2019/7/1,汰舊,花蓮縣,24
2019/7/1,汰舊,澎湖縣,25
2019/7/1,汰舊,基隆市,65
2019/7/1,汰舊,新竹市,76
2019/7/1,汰舊,嘉義市,58
2019/7/1,汰舊,金門縣,24
2019/7/1,汰舊,連江縣,0
2019/7/1,新購,台北市,746
2019/7/1,新購,新北市,1014
2019/7/1,新購,桃園市,2042
2019/7/1,新購,台中市,1593
2019/7/1,新購,台南市,839
2019/7/1,新購,高雄市,1119
2019/7/1,新購,宜蘭縣,162
2019/7/1,新購,新竹縣,209
2019/7/1,新購,苗栗縣,83
2019/7/1,新購,彰化縣,286
2019/7/1,新購,南投縣,145
2019/7/1,新購,雲林縣,241
2019/7/1,新購,嘉義縣,170
2019/7/1,新購,屏東縣,185
2019/7/1,新購,台東縣,82
2019/7/1,新購,花蓮縣,310
2019/7/1,新購,澎湖縣,4
2019/7/1,新購,基隆市,38
2019/7/1,新購,新竹市,135
2019/7/1,新購,嘉義市,91
2019/7/1,新購,金門縣,34
2019/7/1,新購,連江縣,0
2019/7/1,汰舊換新,台北市,68
2019/7/1,汰舊換新,新北市,253
2019/7/1,汰舊換新,桃園市,141
2019/7/1,汰舊換新,台中市,296
2019/7/1,汰舊換新,台南市,85
2019/7/1,汰舊換新,高雄市,253
2019/7/1,汰舊換新,宜蘭縣,13
2019/7/1,汰舊換新,新竹縣,7
2019/7/1,汰舊換新,苗栗縣,8
2019/7/1,汰舊換新,彰化縣,116
2019/7/1,汰舊換新,南投縣,20
2019/7/1,汰舊換新,雲林縣,26
2019/7/1,汰舊換新,嘉義縣,12
2019/7/1,汰舊換新,屏東縣,69
2019/7/1,汰舊換新,台東縣,7
2019/7/1,汰舊換新,花蓮縣,6
2019/7/1,汰舊換新,澎湖縣,0
2019/7/1,汰舊換新,基隆市,1
2019/7/1,汰舊換新,新竹市,10
2019/7/1,汰舊換新,嘉義市,2
2019/7/1,汰舊換新,金門縣,13
2019/7/1,汰舊換新,連江縣,0
2019/8/1,汰舊,台北市,310
2019/8/1,汰舊,新北市,783
2019/8/1,汰舊,桃園市,442
2019/8/1,汰舊,台中市,1163
2019/8/1,汰舊,台南市,666
2019/8/1,汰舊,高雄市,1155
2019/8/1,汰舊,宜蘭縣,149
2019/8/1,汰舊,新竹縣,93
2019/8/1,汰舊,苗栗縣,149
2019/8/1,汰舊,彰化縣,586
2019/8/1,汰舊,南投縣,160
2019/8/1,汰舊,雲林縣,309
2019/8/1,汰舊,嘉義縣,188
2019/8/1,汰舊,屏東縣,382
2019/8/1,汰舊,台東縣,0
2019/8/1,汰舊,花蓮縣,15
2019/8/1,汰舊,澎湖縣,23
2019/8/1,汰舊,基隆市,39
2019/8/1,汰舊,新竹市,58
2019/8/1,汰舊,嘉義市,55
2019/8/1,汰舊,金門縣,28
2019/8/1,汰舊,連江縣,0
2019/8/1,新購,台北市,585
2019/8/1,新購,新北市,1172
2019/8/1,新購,桃園市,1616
2019/8/1,新購,台中市,1113
2019/8/1,新購,台南市,1744
2019/8/1,新購,高雄市,846
2019/8/1,新購,宜蘭縣,293
2019/8/1,新購,新竹縣,338
2019/8/1,新購,苗栗縣,65
2019/8/1,新購,彰化縣,291
2019/8/1,新購,南投縣,42
2019/8/1,新購,雲林縣,241
2019/8/1,新購,嘉義縣,253
2019/8/1,新購,屏東縣,568
2019/8/1,新購,台東縣,21
2019/8/1,新購,花蓮縣,21
2019/8/1,新購,澎湖縣,5
2019/8/1,新購,基隆市,44
2019/8/1,新購,新竹市,280
2019/8/1,新購,嘉義市,113
2019/8/1,新購,金門縣,31
2019/8/1,新購,連江縣,0
2019/8/1,汰舊換新,台北市,60
2019/8/1,汰舊換新,新北市,210
2019/8/1,汰舊換新,桃園市,107
2019/8/1,汰舊換新,台中市,201
2019/8/1,汰舊換新,台南市,201
2019/8/1,汰舊換新,高雄市,129
2019/8/1,汰舊換新,宜蘭縣,19
2019/8/1,汰舊換新,新竹縣,17
2019/8/1,汰舊換新,苗栗縣,6
2019/8/1,汰舊換新,彰化縣,53
2019/8/1,汰舊換新,南投縣,24
2019/8/1,汰舊換新,雲林縣,28
2019/8/1,汰舊換新,嘉義縣,23
2019/8/1,汰舊換新,屏東縣,25
2019/8/1,汰舊換新,台東縣,5
2019/8/1,汰舊換新,花蓮縣,2
2019/8/1,汰舊換新,澎湖縣,0
2019/8/1,汰舊換新,基隆市,3
2019/8/1,汰舊換新,新竹市,15
2019/8/1,汰舊換新,嘉義市,4
2019/8/1,汰舊換新,金門縣,11
2019/8/1,汰舊換新,連江縣,0
2019/9/1,汰舊,台北市,294
2019/9/1,汰舊,新北市,687
2019/9/1,汰舊,桃園市,428
2019/9/1,汰舊,台中市,1060
2019/9/1,汰舊,台南市,519
2019/9/1,汰舊,高雄市,1076
2019/9/1,汰舊,宜蘭縣,127
2019/9/1,汰舊,新竹縣,68
2019/9/1,汰舊,苗栗縣,161
2019/9/1,汰舊,彰化縣,527
2019/9/1,汰舊,南投縣,80
2019/9/1,汰舊,雲林縣,297
2019/9/1,汰舊,嘉義縣,533
2019/9/1,汰舊,屏東縣,261
2019/9/1,汰舊,台東縣,0
2019/9/1,汰舊,花蓮縣,9
2019/9/1,汰舊,澎湖縣,20
2019/9/1,汰舊,基隆市,55
2019/9/1,汰舊,新竹市,52
2019/9/1,汰舊,嘉義市,64
2019/9/1,汰舊,金門縣,18
2019/9/1,汰舊,連江縣,0
2019/9/1,新購,台北市,698
2019/9/1,新購,新北市,1209
2019/9/1,新購,桃園市,2283
2019/9/1,新購,台中市,1264
2019/9/1,新購,台南市,840
2019/9/1,新購,高雄市,596
2019/9/1,新購,宜蘭縣,237
2019/9/1,新購,新竹縣,1379
2019/9/1,新購,苗栗縣,63
2019/9/1,新購,彰化縣,530
2019/9/1,新購,南投縣,86
2019/9/1,新購,雲林縣,475
2019/9/1,新購,嘉義縣,251
2019/9/1,新購,屏東縣,422
2019/9/1,新購,台東縣,28
2019/9/1,新購,花蓮縣,59
2019/9/1,新購,澎湖縣,19
2019/9/1,新購,基隆市,33
2019/9/1,新購,新竹市,85
2019/9/1,新購,嘉義市,131
2019/9/1,新購,金門縣,35
2019/9/1,新購,連江縣,0
2019/9/1,汰舊換新,台北市,49
2019/9/1,汰舊換新,新北市,240
2019/9/1,汰舊換新,桃園市,123
2019/9/1,汰舊換新,台中市,303
2019/9/1,汰舊換新,台南市,93
2019/9/1,汰舊換新,高雄市,68
2019/9/1,汰舊換新,宜蘭縣,12
2019/9/1,汰舊換新,新竹縣,64
2019/9/1,汰舊換新,苗栗縣,4
2019/9/1,汰舊換新,彰化縣,84
2019/9/1,汰舊換新,南投縣,30
2019/9/1,汰舊換新,雲林縣,60
2019/9/1,汰舊換新,嘉義縣,21
2019/9/1,汰舊換新,屏東縣,85
2019/9/1,汰舊換新,台東縣,4
2019/9/1,汰舊換新,花蓮縣,0
2019/9/1,汰舊換新,澎湖縣,0
2019/9/1,汰舊換新,基隆市,1
2019/9/1,汰舊換新,新竹市,8
2019/9/1,汰舊換新,嘉義市,15
2019/9/1,汰舊換新,金門縣,6
2019/9/1,汰舊換新,連江縣,0
2019/10/1,汰舊,台北市,343
2019/10/1,汰舊,新北市,796
2019/10/1,汰舊,桃園市,491
2019/10/1,汰舊,台中市,1135
2019/10/1,汰舊,台南市,403
2019/10/1,汰舊,高雄市,1217
2019/10/1,汰舊,宜蘭縣,182
2019/10/1,汰舊,新竹縣,77
2019/10/1,汰舊,苗栗縣,156
2019/10/1,汰舊,彰化縣,752
2019/10/1,汰舊,南投縣,140
2019/10/1,汰舊,雲林縣,267
2019/10/1,汰舊,嘉義縣,142
2019/10/1,汰舊,屏東縣,480
2019/10/1,汰舊,台東縣,73
2019/10/1,汰舊,花蓮縣,31
2019/10/1,汰舊,澎湖縣,50
2019/10/1,汰舊,基隆市,48
2019/10/1,汰舊,新竹市,57
2019/10/1,汰舊,嘉義市,110
2019/10/1,汰舊,金門縣,25
2019/10/1,汰舊,連江縣,0
2019/10/1,新購,台北市,1068
2019/10/1,新購,新北市,1603
2019/10/1,新購,桃園市,2367
2019/10/1,新購,台中市,1726
2019/10/1,新購,台南市,1903
2019/10/1,新購,高雄市,2211
2019/10/1,新購,宜蘭縣,413
2019/10/1,新購,新竹縣,434
2019/10/1,新購,苗栗縣,64
2019/10/1,新購,彰化縣,446
2019/10/1,新購,南投縣,219
2019/10/1,新購,雲林縣,447
2019/10/1,新購,嘉義縣,6
2019/10/1,新購,屏東縣,529
2019/10/1,新購,台東縣,5
2019/10/1,新購,花蓮縣,52
2019/10/1,新購,澎湖縣,7
2019/10/1,新購,基隆市,70
2019/10/1,新購,新竹市,216
2019/10/1,新購,嘉義市,170
2019/10/1,新購,金門縣,48
2019/10/1,新購,連江縣,0
2019/10/1,汰舊換新,台北市,83
2019/10/1,汰舊換新,新北市,357
2019/10/1,汰舊換新,桃園市,158
2019/10/1,汰舊換新,台中市,400
2019/10/1,汰舊換新,台南市,168
2019/10/1,汰舊換新,高雄市,98
2019/10/1,汰舊換新,宜蘭縣,23
2019/10/1,汰舊換新,新竹縣,37
2019/10/1,汰舊換新,苗栗縣,4
2019/10/1,汰舊換新,彰化縣,70
2019/10/1,汰舊換新,南投縣,28
2019/10/1,汰舊換新,雲林縣,54
2019/10/1,汰舊換新,嘉義縣,27
2019/10/1,汰舊換新,屏東縣,59
2019/10/1,汰舊換新,台東縣,0
2019/10/1,汰舊換新,花蓮縣,4
2019/10/1,汰舊換新,澎湖縣,1
2019/10/1,汰舊換新,基隆市,3
2019/10/1,汰舊換新,新竹市,25
2019/10/1,汰舊換新,嘉義市,22
2019/10/1,汰舊換新,金門縣,7
2019/10/1,汰舊換新,連江縣,0
2019/11/1,汰舊,台北市,327
2019/11/1,汰舊,新北市,736
2019/11/1,汰舊,桃園市,484
2019/11/1,汰舊,台中市,1263
2019/11/1,汰舊,台南市,0
2019/11/1,汰舊,高雄市,1261
2019/11/1,汰舊,宜蘭縣,195
2019/11/1,汰舊,新竹縣,140
2019/11/1,汰舊,苗栗縣,164
2019/11/1,汰舊,彰化縣,783
2019/11/1,汰舊,南投縣,380
2019/11/1,汰舊,雲林縣,556
2019/11/1,汰舊,嘉義縣,118
2019/11/1,汰舊,屏東縣,460
2019/11/1,汰舊,台東縣,0
2019/11/1,汰舊,花蓮縣,55
2019/11/1,汰舊,澎湖縣,32
2019/11/1,汰舊,基隆市,26
2019/11/1,汰舊,新竹市,82
2019/11/1,汰舊,嘉義市,95
2019/11/1,汰舊,金門縣,28
2019/11/1,汰舊,連江縣,0
2019/11/1,新購,台北市,1336
2019/11/1,新購,新北市,2303
2019/11/1,新購,桃園市,2746
2019/11/1,新購,台中市,2131
2019/11/1,新購,台南市,1653
2019/11/1,新購,高雄市,2287
2019/11/1,新購,宜蘭縣,473
2019/11/1,新購,新竹縣,237
2019/11/1,新購,苗栗縣,105
2019/11/1,新購,彰化縣,826
2019/11/1,新購,南投縣,241
2019/11/1,新購,雲林縣,656
2019/11/1,新購,嘉義縣,37
2019/11/1,新購,屏東縣,642
2019/11/1,新購,台東縣,49
2019/11/1,新購,花蓮縣,79
2019/11/1,新購,澎湖縣,23
2019/11/1,新購,基隆市,106
2019/11/1,新購,新竹市,171
2019/11/1,新購,嘉義市,274
2019/11/1,新購,金門縣,22
2019/11/1,新購,連江縣,0
2019/11/1,汰舊換新,台北市,132
2019/11/1,汰舊換新,新北市,539
2019/11/1,汰舊換新,桃園市,215
2019/11/1,汰舊換新,台中市,507
2019/11/1,汰舊換新,台南市,278
2019/11/1,汰舊換新,高雄市,264
2019/11/1,汰舊換新,宜蘭縣,47
2019/11/1,汰舊換新,新竹縣,14
2019/11/1,汰舊換新,苗栗縣,9
2019/11/1,汰舊換新,彰化縣,157
2019/11/1,汰舊換新,南投縣,57
2019/11/1,汰舊換新,雲林縣,70
2019/11/1,汰舊換新,嘉義縣,30
2019/11/1,汰舊換新,屏東縣,99
2019/11/1,汰舊換新,台東縣,2
2019/11/1,汰舊換新,花蓮縣,2
2019/11/1,汰舊換新,澎湖縣,1
2019/11/1,汰舊換新,基隆市,4
2019/11/1,汰舊換新,新竹市,13
2019/11/1,汰舊換新,嘉義市,42
2019/11/1,汰舊換新,金門縣,6
2019/11/1,汰舊換新,連江縣,0
2019/12/1,汰舊,台北市,678
2019/12/1,汰舊,新北市,1037
2019/12/1,汰舊,桃園市,894
2019/12/1,汰舊,台中市,2082
2019/12/1,汰舊,台南市,0
2019/12/1,汰舊,高雄市,1704
2019/12/1,汰舊,宜蘭縣,430
2019/12/1,汰舊,新竹縣,257
2019/12/1,汰舊,苗栗縣,285
2019/12/1,汰舊,彰化縣,1152
2019/12/1,汰舊,南投縣,622
2019/12/1,汰舊,雲林縣,666
2019/12/1,汰舊,嘉義縣,225
2019/12/1,汰舊,屏東縣,537
2019/12/1,汰舊,台東縣,115
2019/12/1,汰舊,花蓮縣,119
2019/12/1,汰舊,澎湖縣,29
2019/12/1,汰舊,基隆市,64
2019/12/1,汰舊,新竹市,106
2019/12/1,汰舊,嘉義市,81
2019/12/1,汰舊,金門縣,36
2019/12/1,汰舊,連江縣,0
2019/12/1,新購,台北市,1964
2019/12/1,新購,新北市,1622
2019/12/1,新購,桃園市,4545
2019/12/1,新購,台中市,2948
2019/12/1,新購,台南市,173
2019/12/1,新購,高雄市,1641
2019/12/1,新購,宜蘭縣,516
2019/12/1,新購,新竹縣,523
2019/12/1,新購,苗栗縣,158
2019/12/1,新購,彰化縣,704
2019/12/1,新購,南投縣,356
2019/12/1,新購,雲林縣,793
2019/12/1,新購,嘉義縣,38
2019/12/1,新購,屏東縣,681
2019/12/1,新購,台東縣,122
2019/12/1,新購,花蓮縣,143
2019/12/1,新購,澎湖縣,17
2019/12/1,新購,基隆市,134
2019/12/1,新購,新竹市,302
2019/12/1,新購,嘉義市,40
2019/12/1,新購,金門縣,42
2019/12/1,新購,連江縣,0
2019/12/1,汰舊換新,台北市,122
2019/12/1,汰舊換新,新北市,351
2019/12/1,汰舊換新,桃園市,343
2019/12/1,汰舊換新,台中市,797
2019/12/1,汰舊換新,台南市,162
2019/12/1,汰舊換新,高雄市,184
2019/12/1,汰舊換新,宜蘭縣,51
2019/12/1,汰舊換新,新竹縣,28
2019/12/1,汰舊換新,苗栗縣,14
2019/12/1,汰舊換新,彰化縣,183
2019/12/1,汰舊換新,南投縣,47
2019/12/1,汰舊換新,雲林縣,92
2019/12/1,汰舊換新,嘉義縣,59
2019/12/1,汰舊換新,屏東縣,82
2019/12/1,汰舊換新,台東縣,9
2019/12/1,汰舊換新,花蓮縣,8
2019/12/1,汰舊換新,澎湖縣,1
2019/12/1,汰舊換新,基隆市,5
2019/12/1,汰舊換新,新竹市,17
2019/12/1,汰舊換新,嘉義市,8
2019/12/1,汰舊換新,金門縣,19
2019/12/1,汰舊換新,連江縣,0
2020/1/1,汰舊,台北市,243
2020/1/1,汰舊,新北市,341
2020/1/1,汰舊,桃園市,456
2020/1/1,汰舊,台中市,482
2020/1/1,汰舊,台南市,0
2020/1/1,汰舊,高雄市,2023
2020/1/1,汰舊,宜蘭縣,169
2020/1/1,汰舊,新竹縣,0
2020/1/1,汰舊,苗栗縣,113
2020/1/1,汰舊,彰化縣,289
2020/1/1,汰舊,南投縣,0
2020/1/1,汰舊,雲林縣,679
2020/1/1,汰舊,嘉義縣,142
2020/1/1,汰舊,屏東縣,908
2020/1/1,汰舊,台東縣,74
2020/1/1,汰舊,花蓮縣,0
2020/1/1,汰舊,澎湖縣,47
2020/1/1,汰舊,基隆市,24
2020/1/1,汰舊,新竹市,65
2020/1/1,汰舊,嘉義市,23
2020/1/1,汰舊,金門縣,15
2020/1/1,汰舊,連江縣,0
2020/1/1,新購,台北市,677
2020/1/1,新購,新北市,472
2020/1/1,新購,桃園市,1750
2020/1/1,新購,台中市,638
2020/1/1,新購,台南市,3
2020/1/1,新購,高雄市,3029
2020/1/1,新購,宜蘭縣,130
2020/1/1,新購,新竹縣,0
2020/1/1,新購,苗栗縣,79
2020/1/1,新購,彰化縣,286
2020/1/1,新購,南投縣,188
2020/1/1,新購,雲林縣,593
2020/1/1,新購,嘉義縣,328
2020/1/1,新購,屏東縣,1105
2020/1/1,新購,台東縣,28
2020/1/1,新購,花蓮縣,1
2020/1/1,新購,澎湖縣,34
2020/1/1,新購,基隆市,36
2020/1/1,新購,新竹市,110
2020/1/1,新購,嘉義市,128
2020/1/1,新購,金門縣,3
2020/1/1,新購,連江縣,0
2020/1/1,汰舊換新,台北市,3
2020/1/1,汰舊換新,新北市,0
2020/1/1,汰舊換新,桃園市,198
2020/1/1,汰舊換新,台中市,181
2020/1/1,汰舊換新,台南市,1
2020/1/1,汰舊換新,高雄市,384
2020/1/1,汰舊換新,宜蘭縣,4
2020/1/1,汰舊換新,新竹縣,0
2020/1/1,汰舊換新,苗栗縣,6
2020/1/1,汰舊換新,彰化縣,13
2020/1/1,汰舊換新,南投縣,41
2020/1/1,汰舊換新,雲林縣,51
2020/1/1,汰舊換新,嘉義縣,9
2020/1/1,汰舊換新,屏東縣,154
2020/1/1,汰舊換新,台東縣,1
2020/1/1,汰舊換新,花蓮縣,0
2020/1/1,汰舊換新,澎湖縣,0
2020/1/1,汰舊換新,基隆市,3
2020/1/1,汰舊換新,新竹市,8
2020/1/1,汰舊換新,嘉義市,2
2020/1/1,汰舊換新,金門縣,0
2020/1/1,汰舊換新,連江縣,0
2020/2/1,汰舊,台北市,6
2020/2/1,汰舊,新北市,3
2020/2/1,汰舊,桃園市,1
2020/2/1,汰舊,台中市,37
2020/2/1,汰舊,台南市,0
2020/2/1,汰舊,高雄市,0
2020/2/1,汰舊,宜蘭縣,0
2020/2/1,汰舊,新竹縣,0
2020/2/1,汰舊,苗栗縣,0
2020/2/1,汰舊,彰化縣,0
2020/2/1,汰舊,南投縣,0
2020/2/1,汰舊,雲林縣,54
2020/2/1,汰舊,嘉義縣,0
2020/2/1,汰舊,屏東縣,5
2020/2/1,汰舊,台東縣,0
2020/2/1,汰舊,花蓮縣,0
2020/2/1,汰舊,澎湖縣,0
2020/2/1,汰舊,基隆市,0
2020/2/1,汰舊,新竹市,0
2020/2/1,汰舊,嘉義市,0
2020/2/1,汰舊,金門縣,0
2020/2/1,汰舊,連江縣,0
2020/2/1,新購,台北市,0
2020/2/1,新購,新北市,0
2020/2/1,新購,桃園市,10
2020/2/1,新購,台中市,5
2020/2/1,新購,台南市,0
2020/2/1,新購,高雄市,0
2020/2/1,新購,宜蘭縣,0
2020/2/1,新購,新竹縣,0
2020/2/1,新購,苗栗縣,0
2020/2/1,新購,彰化縣,0
2020/2/1,新購,南投縣,0
2020/2/1,新購,雲林縣,72
2020/2/1,新購,嘉義縣,0
2020/2/1,新購,屏東縣,193
2020/2/1,新購,台東縣,0
2020/2/1,新購,花蓮縣,0
2020/2/1,新購,澎湖縣,0
2020/2/1,新購,基隆市,0
2020/2/1,新購,新竹市,0
2020/2/1,新購,嘉義市,0
2020/2/1,新購,金門縣,0
2020/2/1,新購,連江縣,0
2020/2/1,汰舊換新,台北市,0
2020/2/1,汰舊換新,新北市,0
2020/2/1,汰舊換新,桃園市,0
2020/2/1,汰舊換新,台中市,0
2020/2/1,汰舊換新,台南市,0
2020/2/1,汰舊換新,高雄市,0
2020/2/1,汰舊換新,宜蘭縣,0
2020/2/1,汰舊換新,新竹縣,0
2020/2/1,汰舊換新,苗栗縣,0
2020/2/1,汰舊換新,彰化縣,0
2020/2/1,汰舊換新,南投縣,0
2020/2/1,汰舊換新,雲林縣,23
2020/2/1,汰舊換新,嘉義縣,0
2020/2/1,汰舊換新,屏東縣,40
2020/2/1,汰舊換新,台東縣,0
2020/2/1,汰舊換新,花蓮縣,0
2020/2/1,汰舊換新,澎湖縣,0
2020/2/1,汰舊換新,基隆市,0
2020/2/1,汰舊換新,新竹市,0
2020/2/1,汰舊換新,嘉義市,0
2020/2/1,汰舊換新,金門縣,0
2020/2/1,汰舊換新,連江縣,0